mu_GeV,alpha
1.0156314710024903e-06,0.007297352569283801
1.0677040100347827e-06,0.007297352569283801
1.1224463652343442e-06,0.007297352569283801
1.179995421003191e-06,0.007297352569283801
1.2404950799567134e-06,0.007297352569283801
1.3040966227551563e-06,0.007297352569283801
1.3709590863840845e-06,0.007297352569283801
1.4412496618296697e-06,0.007297352569283801
1.515144112143249e-06,0.007297352569283801
1.592827211940512e-06,0.007297352569283801
1.674493209434266e-06,0.007297352569283801
1.7603463121561693e-06,0.007297352569283801
1.8506011975819082e-06,0.007297352569283801
1.9454835499367136e-06,0.007297352569283801
2.0452306245234897e-06,0.007297352569283801
2.150091840984627e-06,0.007297352569283801
2.2603294069810542e-06,0.007297352569283801
2.376218973847943e-06,0.007297352569283801
2.498050325866635e-06,0.007297352569283801
2.6261281048763035e-06,0.007297352569283801
2.7607725720371986e-06,0.007297352569283801
2.902320408650404e-06,0.007297352569283801
3.0511255580364225e-06,0.007297352569283801
3.2075601105778547e-06,0.007297352569283801
3.3720152341391845e-06,0.007297352569283801
3.544902152190152e-06,0.007297352569283801
3.726653172078671e-06,0.007297352569283801
3.917722766024335e-06,0.007297352569283801
4.118588707535708e-06,0.007297352569283801
4.329753266092978e-06,0.007297352569283801
4.551744463083231e-06,0.007297352569283801
4.785117392129009e-06,0.007297352569283801
5.030455607111448e-06,0.007297352569283801
5.288372581358964e-06,0.007297352569283801
5.559513241650146e-06,0.007297352569283801
5.8445555808665665e-06,0.007297352569283801
6.14421235332821e-06,0.007297352569283801
6.459232857050463e-06,0.007297352569283801
6.79040480737947e-06,0.007297352569283801
7.138556306690845e-06,0.007297352569283801
7.504557915076858e-06,0.007297352569283801
7.889324827200223e-06,0.007297352569283801
8.29381916075737e-06,0.007297352569283801
8.719052362273868e-06,0.007297352569283801
9.166087736247617e-06,0.007297352569283801
9.636043103963851e-06,0.007297352569283801
1.013009359863071e-05,0.007297352569283801
1.0649474603824258e-05,0.007297352569283801
1.119548484259094e-05,0.007297352569283801
1.1769489624931745e-05,0.007297352569283801
1.2372924261788221e-05,0.007297352569283801
1.300729765406762e-05,0.007297352569283801
1.3674196065680964e-05,0.007297352569283801
1.4375287090029125e-05,0.007297352569283801
1.5112323819855033e-05,0.007297352569283801
1.588714923088849e-05,0.007297352569283801
1.670170079024566e-05,0.007297352569283801
1.7558015301105876e-05,0.007297352569283801
1.8458233995780558e-05,0.007297352569283801
1.940460788990944e-05,0.007297352569283801
2.0399503411171922e-05,0.007297352569283801
2.1445408316589164e-05,0.007297352569283801
2.254493791321221e-05,0.007297352569283801
2.3700841597751968e-05,0.007297352569283801
2.4916009731503204e-05,0.007297352569283801
2.619348086775303e-05,0.007297352569283801
2.7536449349747158e-05,0.007297352569283801
2.894827329821157e-05,0.007297352569283801
3.0432483008403625e-05,0.007297352569283801
3.1992789777689226e-05,0.007297352569283801
3.363309518571897e-05,0.007297352569283801
3.535750085040998e-05,0.007297352569283801
3.7170318684126734e-05,0.007297352569283801
3.907608167570808e-05,0.007297352569283801
4.1079555225300724e-05,0.007297352569283801
4.3185749060341275e-05,0.007297352569283801
4.5399929762484854e-05,0.007297352569283801
4.772763393680197e-05,0.007297352569283801
5.017468205617528e-05,0.007297352569283801
5.274719301551385e-05,0.007297352569283801
5.5451599432176945e-05,0.007297352569283801
5.829466373086881e-05,0.007297352569283801
6.128349505322213e-05,0.007297352569283801
6.442556703435542e-05,0.007297352569283801
6.77287364908539e-05,0.007297352569283801
7.120126306690273e-05,0.007297352569283801
7.48518298877006e-05,0.007297352569283801
7.86895652717947e-05,0.007297352569283801
8.272406555663223e-05,0.007297352569283801
8.696541909440292e-05,0.007297352569283801
9.142423147817327e-05,0.007297352569283801
9.61116520613947e-05,0.007297352569283801
0.00010103940183709342,0.007297352569283801
0.00010621980274645875,0.007297352569283801
0.00011166580849011478,0.007297352569283801
0.00011739103691911796,0.007297352569283801
0.00012340980408667956,0.007297352569283801
0.00012973716004575404,0.007297352569283801
0.0001363889264820114,0.007297352569283801
0.00014338173627629318,0.007297352569283801
0.0001507330750954765,0.007297352569283801
0.00015846132511575126,0.007297352569283801
0.00016658581098763354,0.007297352569283801
0.00017512684815765842,0.007297352569283801
0.0001841057936675792,0.007297352569283801
0.00019354509955809383,0.007297352569283801
0.00020346836901064417,0.007297352569283801
0.00021390041536766149,0.007297352569283801
0.0002248673241788482,0.007297352569283801
0.00023639651842864072,0.007297352569283801
0.00024851682710795185,0.007297352569283801
0.00026125855730166754,0.007297352569283801
0.00027465356997214254,0.007297352569283801
0.000288735359628203,0.007297352569283801
0.0003035391380788668,0.007297352569283801
0.00031910192248120326,0.007297352569283801
0.00033546262790251185,0.007297352569283801
0.00035266216462825575,0.007297352569283801
0.0003707435404590882,0.007297352569283801
0.0003897519682527548,0.007297352569283801
0.0004097349789797868,0.007297352569283801
0.00043074254057568753,0.007297352569283801
0.00045282718288679695,0.007297352569283801
0.00047604412902226933,0.007297352569283801
0.0005004514334406108,0.007297352569283801
0.0005261101271160638,0.007297352569283801
0.0005530843701478336,0.007297352569283801
0.0005814416121937556,0.007297352569283801
0.0006112527611295723,0.007297352569283801
0.0006425923603555579,0.007297352569283801
0.0006755387751938444,0.007297352569283801
0.000710174388842549,0.007297352569283801
0.0007465858083766792,0.007297352569283801
0.0007848640813109316,0.007297352569283801
0.0008251049232659046,0.007297352569283801
0.0008674089573070025,0.007297352569283801
0.0009118819655545162,0.007297352569283801
0.0009586351536940199,0.007297352569283801
0.0010077854290485105,0.007297352569283801
0.0010594556929076101,0.007297352569283801
0.0011137751478448032,0.007297352569283801
0.0011708796207911744,0.007297352569283801
0.001230911902673481,0.007297352569283801
0.001294022105465848,0.007297352569283801
0.0013603680375478939,0.007297352569283801
0.0014301155983078744,0.007297352569283801
0.0015034391929775724,0.007297352569283801
0.001580522168736217,0.007297352569283801
0.001661557273173934,0.007297352569283801
0.0017467471362611197,0.007297352569283801
0.0018363047770289071,0.007297352569283801
0.0019304541362277093,0.007297352569283801
0.002029430636295734,0.007297352569283801
0.002133481770037708,0.007297352569283801
0.0022428677194858034,0.007297352569283801
0.002357862006490233,0.007297352569283801
0.0024787521766663585,0.007297352569283801
0.0026058405184084983,0.007297352569283801
0.0027394448187683684,0.007297352569283801
0.002879899158088243,0.007297352569283801
0.0030275547453758153,0.007297352569283801
0.003182780796509667,0.007297352569283801
0.003345965457471272,0.007297352569283801
0.0035175167749121284,0.007297352569283801
0.003697863716482932,0.007297352569283801
0.0038874572434761303,0.007297352569283801
0.004086771438464067,0.007297352569283801
0.00429630469075234,0.007297352569283801
0.004516580942612666,0.007297352569283801
0.004748150999411478,0.007297352569283801
0.004991593906910217,0.007297352569283801
0.005247518399181385,0.007297352569283801
0.0055165644207607716,0.007297352569283801
0.005799404726842141,0.007297352569283801
0.006096746565515638,0.007297352569283801
0.006409333446256383,0.007297352569283801
0.006737946999085467,0.007297352569283801
0.0070834089290521185,0.007297352569283801
0.007446583070924338,0.007297352569283801
0.007828377549225773,0.007297352569283801
0.00822974704902003,0.007297352569283801
0.008651695203120634,0.007297352569283801
0.009095277101695816,0.007297352569283801
0.009561601930543505,0.007297352569283801
0.010051835744633586,0.007297352569283801
0.010567204383852655,0.007297352569283801
0.011108996538242306,0.007297352569283801
0.011678566970395442,0.007297352569283801
0.012277339903068436,0.007297352569283801
0.012906812580479873,0.007297352569283801
0.013568559012200934,0.007297352569283801
0.014264233908999256,0.007297352569283801
0.014995576820477703,0.007297352569283801
0.015764416484854486,0.007297352569283801
0.016572675401761255,0.007297352569283801
0.017422374639493515,0.007297352569283801
0.01831563888873418,0.007297352569283801
0.01925470177538692,0.007297352569283801
0.02024191144580439,0.007297352569283801
0.02127973643837717,0.007297352569283801
0.0223707718561656,0.007297352569283801
0.023517745856009107,0.007297352569283801
0.024723526470339388,0.007297352569283801
0.025991128778755347,0.007297352569283801
0.02732372244729256,0.007297352569283801
0.028724639654239433,0.007297352569283801
0.0301973834223185,0.007297352569283801
0.03174563637806794,0.007297352569283801
0.03337326996032608,0.007297352569283801
0.035084354100845025,0.007297352569283801
0.036883167401240015,0.007297352569283801
0.03877420783172201,0.007297352569283801
0.04076220397836621,0.007297352569283801
0.04285212686704019,0.007297352569283801
0.0450492023935578,0.007297352569283801
0.04735892439114093,0.007297352569283801
0.049787068367863944,0.007297352569283801
0.05233970594843238,0.007297352569283801
0.05502322005640723,0.007297352569283801
0.057844320874838456,0.007297352569283801
0.06081006262521797,0.007297352569283801
0.06392786120670757,0.007297352569283801
0.06720551273974976,0.007297352569283801
0.0706512130604296,0.007297352569283801
0.07427357821433388,0.007297352569283801
0.07808166600115317,0.007297352569283801
0.0820849986238988,0.007297352569283801
0.0862935864993705,0.007297352569283801
0.09071795328941251,0.007297352569283801
0.09536916221554961,0.007297352569283801
0.10025884372280375,0.007297352569283801
0.10539922456186433,0.007297352569283801
0.11080315836233387,0.007297352569283801
0.11648415777349697,0.007297352569283801
0.1224564282529819,0.007297352569283801
0.12873490358780423,0.007297352569283801
0.1353352832366127,0.007297352569283801
0.1422740715865136,0.007297352569283801
0.14956861922263506,0.007297352569283801
0.1572371663136276,0.007297352569283801
0.16529888822158653,0.007297352569283801
0.17377394345044514,0.007297352569283801
0.18268352405273466,0.007297352569283801
0.19204990862075413,0.007297352569283801
0.20189651799465538,0.007297352569283801
0.21224797382674304,0.007297352569283801
0.22313016014842982,0.007297352569283801
0.23457028809379765,0.007297352569283801
0.2465969639416065,0.007297352569283801
0.2592402606458915,0.007297352569283801
0.2725317930340126,0.007297352569283801
0.2865047968601901,0.007297352569283801
0.30119421191220214,0.007297352569283801
0.3166367693790533,0.007297352569283801
0.33287108369807955,0.007297352569283801
0.3499377491111553,0.007297352569283801
0.36787944117144233,0.007297352569283801
0.38674102345450123,0.007297352569283801
0.4065696597405991,0.007297352569283801
0.4274149319487267,0.007297352569283801
0.44932896411722156,0.007297352569283801
0.4723665527410147,0.007297352569283801
0.4965853037914095,0.007297352569283801
0.522045776761016,0.007297352569283801
0.5488116360940265,0.007297352569283801
0.5769498103804866,0.007297352569283801
0.6065306597126334,0.007297352569283801
0.6376281516217733,0.007297352569283801
0.6703200460356393,0.007297352569283801
0.7046880897187134,0.007297352569283801
0.7408182206817179,0.007297352569283801
0.7788007830714049,0.007297352569283801
0.8187307530779818,0.007297352569283801
0.8607079764250578,0.007297352569283801
0.9048374180359595,0.007297352569283801
0.951229424500714,0.007297352569283801
1.0,0.007297352569283801
1.0512710963760241,0.007297352569283801
1.1051709180756477,0.007297352569283801
1.161834242728283,0.007297352569283801
1.2214027581601699,0.007297352569283801
1.2840254166877414,0.007297352569283801
1.3498588075760032,0.007297352569283801
1.4190675485932571,0.007297352569283801
1.4918246976412703,0.007297352569283801
1.568312185490169,0.007297352569283749
1.6487212707001282,0.007297352569283749
1.7332530178673953,0.0072973525692836974
1.8221188003905089,0.0072973525692836974
1.9155408290138962,0.0072973525692836974
2.0137527074704766,0.007297352569283594
2.117000016612675,0.007297352569283594
2.225540928492468,0.007297352569283541
2.3396468519259908,0.007297352569283386
2.45960311115695,0.007297352569283283
2.585709659315846,0.007297352569283127
2.718281828459045,0.007297352569282868
2.857651118063164,0.007297352569282608
3.0041660239464334,0.007297352569282142
3.158192909689767,0.007297352569281675
3.3201169227365472,0.007297352569280897
3.4903429574618414,0.007297352569279912
3.6692966676192444,0.00729735256927872
3.8574255306969745,0.007297352569276956
4.0551999668446745,0.007297352569274727
4.263114515168817,0.007297352569271719
4.4816890703380645,0.007297352569267727
4.711470182590742,0.007297352569262334
4.953032424395115,0.007297352569255335
5.206979827179849,0.007297352569245897
5.4739473917272,0.007297352569233402
5.754602676005731,0.007297352569216706
6.0496474644129465,0.007297352569194514
6.359819522601832,0.007297352569164959
6.6858944422792685,0.007297352569125708
7.028687580589293,0.007297352569073391
7.38905609893065,0.007297352569003806
7.767901106306771,0.007297352568911305
8.16616991256765,0.007297352568788056
8.584858397177893,0.007297352568624051
9.025013499434122,0.007297352568405914
9.487735836358526,0.007297352568115602
9.974182454814718,0.007297352567729262
10.485569724727576,0.007297352567215161
11.023176380641601,0.007297352566530938
11.588346719223392,0.007297352565620593
12.182493960703473,0.0072973525644092025
12.80710378266303,0.007297352562797057
13.463738035001692,0.007297352560651782
14.1540386453758,0.007297352557797084
14.879731724872837,0.007297352553998338
15.642631884188171,0.007297352548943195
16.444646771097048,0.007297352542216331
17.28778184056764,0.007297352533264755
18.17414536944306,0.007297352521352809
19.10595372823165,0.007297352505501447
20.085536923187668,0.0072973524844079166
21.11534442254061,0.00729735245633843
22.197951281441636,0.007297352418986041
23.33606458094271,0.007297352369280664
24.532530197109352,0.007297352303137132
25.790339917193062,0.007297352215119246
27.112638920657883,0.0072973520979927355
28.502733643767282,0.00729735194213098
29.96410004739701,0.00729735173472393
31.500392308747937,0.007297351458724809
33.11545195869231,0.007297351091449366
34.81331748760201,0.007297350602711642
36.59823444367799,0.007297349952342332
38.47466604903212,0.007297349086888092
40.4473043600674,0.007297347935217668
42.52108200006278,0.007297346402676171
44.701184493300815,0.00729734436330499
46.993063231579285,0.00729734164948975
49.40244910553017,0.007297338038184398
51.93536683483144,0.007297333232579182
54.598150033144236,0.00729732683770685
57.39745704544619,0.0072973183279811515
60.34028759736195,0.007297307004001216
63.434000298123344,0.00729729193507125
66.68633104092515,0.007297271882712266
70.10541234668786,0.007297245198881956
73.69979369959579,0.007297209690540095
77.47846292526083,0.0072971624394335645
81.45086866496814,0.007297099562300602
85.62694400220059,0.007297015891802018
90.01713130052181,0.007296904551988
94.63240831492406,0.007296756393464809
99.48431564193378,0.007296559241936732
104.58498557711422,0.007296296898539075
109.94717245212352,0.007295947810111538
115.58428452718766,0.007295483300676509
121.51041751873485,0.007294865219748251
127.7403898460288,0.0072940428159215115
134.28977968493552,0.00729294858185249
141.17496392147686,0.007291492734564915
148.4131591025766,0.007289555887031614
156.02246448639497,0.007286979325716005
164.0219072999017,0.007283552125054087
172.43149031685434,0.00727899409296354
181.27224187515122,0.007272933239545829
190.56626845863,0.007264876082811278
200.33680997479166,0.007254168642932228
210.60829786667438,0.0072399454333045244
221.40641620418717,0.007221063159307646
232.7581659076621,0.007196015258311006
244.69193226422038,0.007162823020701505
257.23755590577474,0.007118899145869914
270.42640742615254,0.007060880811200524
284.29146582392093,0.006984432727083685
298.8674009670603,0.00688402799494259
314.1906602856942,0.0067527286876847975
330.2995599096486,0.006582013018950737
347.23438047873447,0.00636173691664215
365.0374678653289,0.0060803794149188
383.7533390611119,0.005725802809159082
403.4287934927351,0.0052868426160426075
424.1130300447642,0.004756073955344187
445.85777008251677,0.004133958283800236
468.717386782417,0.0034340554271162604
492.7490410932563,0.0026878823970379944
518.012824668342,0.0019463934982718364
544.571910125929,0.0012739002565746468
572.4927090136708,0.0007317889722993488
601.8450378720822,0.0003558608996974944
632.7022928122535,0.00014027600158302014
665.1416330443618,4.263288094166099e-05
699.2441738158852,9.457834165747664e-06
735.0951892419727,1.4495657470603568e-06
772.78432553515,1.4631784127805845e-07
812.4058251675433,9.437176548547528e-09
854.0587625261516,3.888641177707511e-10
897.8472916504176,1.0668352847148845e-11
943.8809066715781,2.1293826719182743e-13
992.2747156050262,3.528976382508159e-15
1043.149728180303,5.699196839971364e-17
1096.6331584284585,1.0569003179965144e-18
1152.8587427833875,2.596556284126341e-20
1211.9670744925763,9.368947897747637e-22
1274.105955173454,5.249565088823242e-23
1339.430764394418,4.6211066763867294e-24
1408.1048482046956,6.250159327913963e-25
1480.299927584545,1.2433832714098956e-25
1556.1965278371533,3.4478901334628484e-26
1635.984429995927,1.2608625449386733e-26
1719.8631453759228,5.773433195286748e-27
1808.0424144560632,3.162747120178731e-27
1900.742731339579,1.9947561251157602e-27
1998.1958951041172,1.4037342745923889e-27
2100.6455894201777,1.0748603835300102e-27
2208.347991887209,8.780371237336788e-28
2321.572414611057,7.535180736460625e-28
2440.6019776244984,6.713479645082417e-28
2565.734316834799,6.153630783640843e-28
2697.28232826851,5.762860700241002e-28
2835.5749504745104,5.485085362597876e-28
2980.9579870417283,5.284896625985079e-28
3133.7949712882255,5.139120575487736e-28
3294.4680752838403,5.032135954013905e-28
3463.3790654794548,4.953157848935998e-28
3640.950307332352,4.89459656938539e-28
3827.6258214399063,4.851029606074756e-28
4023.872393822313,4.818536667867374e-28
4230.180743130794,4.794257355613728e-28
4447.066747699858,4.7760897802577035e-28
4675.072735511784,4.7624810225677965e-28
4914.768840299134,4.752278996420479e-28
5166.754427175995,4.744626295103815e-28
5431.659591362978,4.738883295510483e-28
5710.146733753509,4.734571979294143e-28
6002.912217261018,4.731334615567705e-28
6310.688108089024,4.728903216885297e-28
6634.24400627789,4.727076869954177e-28
6974.388970105816,4.725704859909306e-28
7331.973539155995,4.724674078552966e-28
7707.891861108513,4.723899612635051e-28
8103.083927575384,4.72331769974953e-28
8518.537924569118,4.722880450977791e-28
8955.292703482508,4.72255189417402e-28
9414.440378758272,4.72230500571988e-28
9897.129058743909,4.722119482853903e-28
10404.565716560723,4.721980071263933e-28
10938.019208165191,4.721875309234921e-28
11498.82344514982,4.721796584425841e-28
12088.380730216988,4.72173742535336e-28
12708.165263666002,4.721692969124703e-28
13359.726829661873,4.721659561544262e-28
14044.69467150283,4.721634456656362e-28
14764.781565577267,4.7216155909879295e-28
15521.788104196934,4.721601413914413e-28
16317.607198015421,4.721590760192635e-28
17154.228809290984,4.721582754177894e-28
18033.744927828524,4.721576737848246e-28
18958.354802043836,4.721572216718008e-28
19930.370438230297,4.721568819193992e-28
20952.22238177864,4.7215662660334445e-28
22026.465794806718,4.721564347392138e-28
23155.786845395465,4.721562905577256e-28
24343.00942440838,4.721561822086372e-28
25591.102206689702,4.7215610078677645e-28
26903.18607429754,4.721560396001032e-28
28282.541920334977,4.721559936197137e-28
29732.618852891435,4.721559590664994e-28
31257.04281960959,4.72155933100542e-28
32859.62567444333,4.721559135877179e-28
34544.37470927775,4.721558989242718e-28
36315.502674246636,4.721558879050264e-28
38177.43831180172,4.721558796243161e-28
40134.83743087578,4.721558734015461e-28
42192.5945488303,4.721558687252806e-28
44355.85513029784,4.721558652111708e-28
46630.028453524326,4.721558625703957e-28
49020.80113638175,4.721558605859164e-28
51534.15135587504,4.721558590946247e-28
54176.36379669875,4.721558579739516e-28
56954.04536622178,4.721558571317929e-28
59874.14171519782,4.721558564989257e-28
62943.95460550949,4.72155856023342e-28
66171.16016837658,4.721558556659549e-28
69563.82809868279,4.7215585539738255e-28
73130.44183341545,4.721558551955581e-28
76879.91976467776,4.721558550438932e-28
80821.6375403136,4.7215585492991655e-28
84965.45150791103,4.721558548442699e-28
89321.72336080558,4.721558547799057e-28
93901.34604770991,4.721558547315398e-28
98715.7710107605,4.721558546951925e-28
103777.0368200868,4.7215585466787795e-28
109097.79927650755,4.721558546473525e-28
114691.36305762557,4.721558546319258e-28
120571.71498645052,4.72155854620336e-28
126753.55900574342,4.721558546116254e-28
133252.35294553102,4.721558546050795e-28
140084.3471757332,4.721558546001602e-28
147266.6252405527,4.721558545964631e-28
154817.14657623274,4.721558545936843e-28
162754.79141900392,4.721558545915986e-28
171099.40801550748,4.721558545900298e-28
179871.86225375102,4.721558545888501e-28
189094.08983869816,4.721558545879654e-28
198789.1511429544,4.721558545872995e-28
208981.28886971297,4.721558545868009e-28
219695.9886721379,4.721558545864239e-28
230960.0428807727,4.721558545861411e-28
242801.6174983236,4.721558545859283e-28
255250.32262933443,4.721558545857672e-28
268337.2865208745,4.721558545856486e-28
282095.2333993672,4.721558545855604e-28
296558.5652982028,4.721558545854935e-28
311763.4480807426,4.721558545854388e-28
327747.9018738116,4.721558545854023e-28
344551.8961378237,4.721558545853719e-28
362217.44961124816,4.721558545853537e-28
380788.7353793437,4.721558545853354e-28
400312.1913298826,4.721558545853233e-28
420836.63627205393,4.721558545853142e-28
442413.3920089205,4.721558545853081e-28
465096.4116686539,4.721558545853021e-28
488942.41461545986,4.72155854585299e-28
514011.0282775354,4.72155854585296e-28
540364.9372466916,4.721558545852929e-28
568070.0400224912,4.721558545852929e-28
597195.6137928166,4.721558545852899e-28
627814.4876629263,4.721558545852899e-28
660003.2247661569,4.721558545852868e-28
693842.3137116284,4.721558545852868e-28
729416.3698477013,4.721558545852868e-28
